source	target
SMARCA4	SPEG
SMARCA4	TMPRSS2
SMARCA4	CSTB
SMARCA4	SUMO3
SMARCA4	ZCCHC3
SMARCA4	CENPB
SMARCA4	MAVS
SMARCA4	DUSP15
SMARCA4	NECAB3
SMARCA4	DLGAP4
SMARCA4	ZHX3
SMARCA4	SDC4
SMARCA4	CTSA
SMARCA4	PLTP
SMARCA4	PCIF1
SMARCA4	SPATA2
SMARCA4	CABLES2
SMARCA4	UCKL1
SMARCA4	SAMD10
SMARCA4	PRPF6
SMARCA4	ANKRD10
SMARCA4	CTBP1
SMARCA4	RNF4
SMARCA4	LRPAP1
SMARCA4	MRFAP1
SMARCA4	TBC1D14
SMARCA4	WDR1
SMARCA4	CFAP97
SMARCA4	SNX25
SMARCA4	DIP2C
SMARCA4	ARHGAP12
SMARCA4	ZNF503
SMARCA4	ADIRF
SMARCA4	MORN4
SMARCA4	HPS1
SMARCA4	SCD
SMARCA4	LZTS2
SMARCA4	SFXN3
SMARCA4	SUFU
SMARCA4	PRAP1
SMARCA4	GET4
SMARCA4	ADAP1
SMARCA4	FOXK1
SMARCA4	TNRC18
SMARCA4	HIBADH
SMARCA4	UBE2D4
SMARCA4	AEBP1
SMARCA4	YKT6
SMARCA4	OGDH
SMARCA4	STX1A
SMARCA4	YWHAG
SMARCA4	BRI3
SMARCA4	TAF6
SMARCA4	GPC2
SMARCA4	MEPCE
SMARCA4	LRCH4
SMARCA4	PCOLCE
SMARCA4	GNB2
SMARCA4	GIGYF1
SMARCA4	AP1S1
SMARCA4	VGF
SMARCA4	ZNF783
SMARCA4	ATP6V0E2
SMARCA4	REPIN1
SMARCA4	FASTK
SMARCA4	LTBR
SMARCA4	MLF2
SMARCA4	PTMS
SMARCA4	USP5
SMARCA4	ENO2
SMARCA4	LPCAT3
SMARCA4	DUSP16
SMARCA4	BLOC1S1
SMARCA4	ERBB3
SMARCA4	DDIT3
SMARCA4	MBD6
SMARCA4	SRGAP1
SMARCA4	ATP2B1
SMARCA4	SLC41A2
SMARCA4	C12orf76
SMARCA4	RAB35
SMARCA4	SPPL3
SMARCA4	KDM2B
SMARCA4	MLXIP
SMARCA4	HIP1R
SMARCA4	SCARB1
SMARCA4	REXO1
SMARCA4	ABHD17A
SMARCA4	SCAMP4
SMARCA4	BTBD2
SMARCA4	SPPL2B
SMARCA4	GNG7
SMARCA4	TLE2
SMARCA4	CELF5
SMARCA4	PIP5K1C
SMARCA4	MAP2K2
SMARCA4	SIRT6
SMARCA4	RPL36
SMARCA4	HSD11B1L
SMARCA4	INSR
SMARCA4	ARHGEF18
SMARCA4	ZNF358
SMARCA4	MCOLN1
SMARCA4	EVI5L
SMARCA4	MAP2K7
SMARCA4	RAB11B
SMARCA4	ICAM1
SMARCA4	RAVER1
SMARCA4	CDKN2D
SMARCA4	SLC44A2
SMARCA4	ILF3
SMARCA4	ELAVL3
SMARCA4	ECSIT
SMARCA4	FARSA
SMARCA4	CALR
SMARCA4	RAD23A
SMARCA4	GADD45GIP1
SMARCA4	IER2
SMARCA4	C19orf53
SMARCA4	SAMD1
SMARCA4	PRKACA
SMARCA4	GIPC1
SMARCA4	DNAJB1
SMARCA4	BRD4
SMARCA4	WIZ
SMARCA4	FAM32A
SMARCA4	PIK3R2
SMARCA4	IFI30
SMARCA4	RAB3A
SMARCA4	JUND
SMARCA4	UBA52
SMARCA4	CRLF1
SMARCA4	CRTC1
SMARCA4	SUGP2
SMARCA4	SLC25A42
SMARCA4	MAU2
SMARCA4	KCTD15
SMARCA4	YIF1B
SMARCA4	CATSPERG
SMARCA4	ACTN4
SMARCA4	SAMD4B
SMARCA4	PSMC4
SMARCA4	PLD3
SMARCA4	SHKBP1
SMARCA4	LTBP4
SMARCA4	NUMBL
SMARCA4	CLASRP
SMARCA4	PPP1R37
SMARCA4	FOSB
SMARCA4	RTN2
SMARCA4	FBXO46
SMARCA4	STRN4
SMARCA4	SLC1A5
SMARCA4	ZC3H4
SMARCA4	SAE1
SMARCA4	INAFM1
SMARCA4	CYTH2
SMARCA4	BCAT2
SMARCA4	NUCB1
SMARCA4	PRR12
SMARCA4	PTOV1
SMARCA4	KCNC3
SMARCA4	MBOAT7
SMARCA4	TSEN34
SMARCA4	RPS9
SMARCA4	SYT5
SMARCA4	PTPRH
SMARCA4	BRSK1
SMARCA4	RPL28
SMARCA4	NAT14
SMARCA4	SSC5D
SMARCA4	PRPF8
SMARCA4	RTN4RL1
SMARCA4	OVCA2
SMARCA4	SGSM2
SMARCA4	MNT
SMARCA4	EMC6
SMARCA4	CTDNEP1
SMARCA4	ALOXE3
SMARCA4	PER1
SMARCA4	VAMP2
SMARCA4	TRIM16
SMARCA4	FLCN
SMARCA4	RASD1
SMARCA4	MAPK7
SMARCA4	MFAP4
SMARCA4	WSB1
SMARCA4	UNC119
SMARCA4	PIGS
SMARCA4	ALDOC
SMARCA4	JUP
SMARCA4	FKBP10
SMARCA4	KAT2A
SMARCA4	COASY
SMARCA4	MLX
SMARCA4	RUNDC1
SMARCA4	VAT1
SMARCA4	HDAC5
SMARCA4	TMUB2
SMARCA4	MRPL10
SMARCA4	LRRC59
SMARCA4	TOB1
SMARCA4	USP32
SMARCA4	C17orf58
SMARCA4	GALK1
SMARCA4	UNK
SMARCA4	ACOX1
SMARCA4	MXRA7
SMARCA4	SRSF2
SMARCA4	CBX4
SMARCA4	TBC1D16
SMARCA4	BAHCC1
SMARCA4	PYCR1
SMARCA4	RAC3
SMARCA4	GPS1
SMARCA4	DUS1L
SMARCA4	CSNK1D
SMARCA4	NARF
SMARCA4	NDRG2
SMARCA4	MRPL52
SMARCA4	MMP14
SMARCA4	NFKBIA
SMARCA4	SOS2
SMARCA4	TRIM9
SMARCA4	PNMA1
SMARCA4	VASH1
SMARCA4	IRF2BPL
SMARCA4	HSP90AA1
SMARCA4	INF2
SMARCA4	AKT1
SMARCA4	PACS2
SMARCA4	MTA1
SMARCA4	SMIM13
SMARCA4	PRR3
SMARCA4	TUBB
SMARCA4	DDR1
SMARCA4	DDAH2
SMARCA4	HSPA1B
SMARCA4	SLC39A7
SMARCA4	RING1
SMARCA4	PHF1
SMARCA4	CUTA
SMARCA4	FKBP5
SMARCA4	MRPL2
SMARCA4	PTK7
SMARCA4	CUL9
SMARCA4	NFKBIE
SMARCA4	TMEM151B
SMARCA4	TRAM2
SMARCA4	ELOVL5
SMARCA4	HIVEP2
SMARCA4	PTDSS2
SMARCA4	PIDD1
SMARCA4	NUP98
SMARCA4	LDHA
SMARCA4	PDHX
SMARCA4	NDUFS3
SMARCA4	EEF1G
SMARCA4	STX5
SMARCA4	MARK2
SMARCA4	GPR137
SMARCA4	ZFPL1
SMARCA4	TM7SF2
SMARCA4	FAU
SMARCA4	RELA
SMARCA4	FIBP
SMARCA4	C11orf68
SMARCA4	PACS1
SMARCA4	TMEM151A
SMARCA4	CD248
SMARCA4	PC
SMARCA4	LRFN4
SMARCA4	CORO1B
SMARCA4	CDK2AP2
SMARCA4	GSTP1
SMARCA4	TCIRG1
SMARCA4	NUMA1
SMARCA4	STARD10
SMARCA4	ARHGEF17
SMARCA4	UCP2
SMARCA4	SERPINH1
SMARCA4	SIK3
SMARCA4	VPS18
SMARCA4	CHAC1
SMARCA4	TYRO3
SMARCA4	SERF2
SMARCA4	CORO2B
SMARCA4	CSK
SMARCA4	MPI
SMARCA4	SCAMP5
SMARCA4	NGRN
SMARCA4	TRAK1
SMARCA4	TCAIM
SMARCA4	ZNF445
SMARCA4	TREX1
SMARCA4	CELSR3
SMARCA4	BSN
SMARCA4	MST1
SMARCA4	IP6K1
SMARCA4	UBA7
SMARCA4	GNAI2
SMARCA4	IFRD2
SMARCA4	HYAL1
SMARCA4	TUSC2
SMARCA4	TMEM115
SMARCA4	CACNA2D2
SMARCA4	MAPKAPK3
SMARCA4	PARP3
SMARCA4	PCBP4
SMARCA4	ARHGEF3
SMARCA4	HEG1
SMARCA4	ZXDC
SMARCA4	ATP1B3
SMARCA4	PPM1L
SMARCA4	DVL3
SMARCA4	AP2M1
SMARCA4	MAGEF1
SMARCA4	EIF4A2
SMARCA4	LPP
SMARCA4	IL1RAP
SMARCA4	XXYLT1
SMARCA4	FDFT1
SMARCA4	DMTN
SMARCA4	SLC39A14
SMARCA4	DECR1
SMARCA4	PDP1
SMARCA4	GEM
SMARCA4	TRIB1
SMARCA4	NDRG1
SMARCA4	RHPN1
SMARCA4	EEF1D
SMARCA4	HSF1
SMARCA4	DGAT1
SMARCA4	PPP1R16A
SMARCA4	LRRC14
SMARCA4	LRRC24
SMARCA4	AGRN
SMARCA4	ACAP3
SMARCA4	MIB2
SMARCA4	TPRG1L
SMARCA4	ICMT
SMARCA4	ACOT7
SMARCA4	NOL9
SMARCA4	UBE4B
SMARCA4	FBXO44
SMARCA4	PLOD1
SMARCA4	SPEN
SMARCA4	NBPF1
SMARCA4	UBR4
SMARCA4	HMGCL
SMARCA4	FUCA1
SMARCA4	CLIC4
SMARCA4	RPS6KA1
SMARCA4	ARID1A
SMARCA4	PIGV
SMARCA4	SFN
SMARCA4	STX12
SMARCA4	HDAC1
SMARCA4	MARCKSL1
SMARCA4	BSDC1
SMARCA4	S100PBP
SMARCA4	LSM10
SMARCA4	ZMPSTE24
SMARCA4	ELOVL1
SMARCA4	SZT2
SMARCA4	RNF220
SMARCA4	RPS8
SMARCA4	JUN
SMARCA4	CNN3
SMARCA4	PRMT6
SMARCA4	CELSR2
SMARCA4	CAPZA1
SMARCA4	RHOC
SMARCA4	BCL9
SMARCA4	MLLT11
SMARCA4	CHTOP
SMARCA4	SNAPIN
SMARCA4	EFNA1
SMARCA4	SLC50A1
SMARCA4	TRIM46
SMARCA4	THBS3
SMARCA4	GBA
SMARCA4	FAM189B
SMARCA4	FDPS
SMARCA4	RUSC1
SMARCA4	MEX3A
SMARCA4	MEF2D
SMARCA4	MRPL24
SMARCA4	TAGLN2
SMARCA4	IGSF9
SMARCA4	HSPA6
SMARCA4	SLC30A1
SMARCA4	GJB1
SMARCA4	L1CAM
SMARCA4	FLNA
SMARCA4	EMD
SMARCA4	RPL10
SMARCA4	GDI1
SMARCA4	PRR7
SMARCA4	RBFOX2
SMARCA4	EIF2AK4
SMARCA4	SF1
SMARCA4	ENSA
SMARCA4	SEPHS2
SMARCA4	MED25
SMARCA4	CCDC107
SMARCA4	GBA2
SMARCA4	STXBP1
SMARCA4	SPTAN1
SMARCA4	DPH7
SMARCA4	FBXL18
SMARCA4	SRRM3
SMARCA4	ZKSCAN1
SMARCA4	NYAP1
SMARCA4	RRP1B
SMARCA4	PI4K2A
SMARCA4	ADAM9
SMARCA4	ELAVL1
SMARCA4	HNRNPM
SMARCA4	NOTCH3
SMARCA4	KXD1
SMARCA4	RPS16
SMARCA4	HSPBP1
SMARCA4	SSU72
SMARCA4	GNB1
SMARCA4	FBXO6
SMARCA4	SMAP2
SMARCA4	MIF
SMARCA4	CASKIN1
SMARCA4	TXNDC11
SMARCA4	RPS15A
SMARCA4	CDH24
SMARCA4	CREBL2
SMARCA4	IKZF4
SMARCA4	KIF5A
SMARCA4	KHK
SMARCA4	ATP6AP1
SMARCA4	EPB41L1
SMARCA4	REEP2
SMARCA4	MGAT4B
SMARCA4	TMA7
SMARCA4	FSTL1
SMARCA4	RAB7A
SMARCA4	CTR9
SMARCA4	RAB6A
SMARCA4	THRSP
SMARCA4	HYOU1
SMARCC1	RCOR1
SMARCC1	INF2
SMARCC1	ABR
SMARCC1	CAMTA2
SMARCC1	ALOXE3
SMARCC1	PER1
SMARCC1	RAI1
SMARCC1	RAB34
SMARCC1	SSH2
SMARCC1	RFFL
SMARCC1	SRCIN1
SMARCC1	STARD3
SMARCC1	ERBB2
SMARCC1	ATP6V0A1
SMARCC1	COASY
SMARCC1	RUNDC3A
SMARCC1	CYTH1
SMARCC1	PCYT2
SMARCC1	MAFG
SMARCC1	PYCR1
SMARCC1	IL15RA
SMARCC1	VIM
SMARCC1	ITGB1
SMARCC1	SGMS1
SMARCC1	ADIRF
SMARCC1	TRIM8
SMARCC1	ACSL5
SMARCC1	BAG3
SMARCC1	RAB11FIP3
SMARCC1	MAPK8IP3
SMARCC1	TNFRSF12A
SMARCC1	HCFC1R1
SMARCC1	SNX29
SMARCC1	ADCY7
SMARCC1	MT2A
SMARCC1	MT1L
SMARCC1	CPNE2
SMARCC1	NQO1
SMARCC1	NECAB2
SMARCC1	ANKRD11
SMARCC1	CMBL
SMARCC1	HBEGF
SMARCC1	SH3RF2
SMARCC1	PRR7
SMARCC1	PDLIM7
SMARCC1	IQSEC1
SMARCC1	TMEM43
SMARCC1	TGFBR2
SMARCC1	OSBPL10
SMARCC1	GOLGA4
SMARCC1	CSRNP1
SMARCC1	TREX1
SMARCC1	SLMAP
SMARCC1	GBE1
SMARCC1	ZBTB20
SMARCC1	ITGB5
SMARCC1	RNF13
SMARCC1	TIPARP
SMARCC1	AP2M1
SMARCC1	TNK2
SMARCC1	C20orf27
SMARCC1	NOL4L
SMARCC1	CHMP4B
SMARCC1	TRPC4AP
SMARCC1	EPB41L1
SMARCC1	SDC4
SMARCC1	ZNF335
SMARCC1	B4GALT5
SMARCC1	ZNF217
SMARCC1	LAMA5
SMARCC1	ZNF512B
SMARCC1	SAMD10
SMARCC1	PRPF6
SMARCC1	SYN3
SMARCC1	RANGAP1
SMARCC1	TMTC4
SMARCC1	GAS6
SMARCC1	ANXA1
SMARCC1	SEMA4D
SMARCC1	NEK6
SMARCC1	SLC25A25
SMARCC1	IER5L
SMARCC1	VAV2
SMARCC1	EPS8L2
SMARCC1	DEAF1
SMARCC1	SLC22A18
SMARCC1	CD44
SMARCC1	PRDM11
SMARCC1	CREB3L1
SMARCC1	AHNAK
SMARCC1	EEF1G
SMARCC1	ATL3
SMARCC1	RTN3
SMARCC1	PRDX5
SMARCC1	MEN1
SMARCC1	PPP2R5B
SMARCC1	C11orf68
SMARCC1	TMEM151A
SMARCC1	SPTBN2
SMARCC1	RAD9A
SMARCC1	POLD4
SMARCC1	NUMA1
SMARCC1	GDPD5
SMARCC1	BCL9L
SMARCC1	SPPL2A
SMARCC1	TMOD2
SMARCC1	TMOD3
SMARCC1	ZNF280D
SMARCC1	AAGAB
SMARCC1	ARID3B
SMARCC1	ABHD2
SMARCC1	SGMS2
SMARCC1	NDUFC1
SMARCC1	SH3D19
SMARCC1	PALLD
SMARCC1	LPIN1
SMARCC1	RTN4
SMARCC1	NHEJ1
SMARCC1	GIGYF2
SMARCC1	GPC1
SMARCC1	ERLIN2
SMARCC1	TRIB1
SMARCC1	NDRG1
SMARCC1	TRAPPC9
SMARCC1	PLEC
SMARCC1	INTS1
SMARCC1	MAFK
SMARCC1	TTYH3
SMARCC1	FSCN1
SMARCC1	DAGLB
SMARCC1	UPP1
SMARCC1	ELN
SMARCC1	LIMK1
SMARCC1	YWHAG
SMARCC1	LRCH4
SMARCC1	MET
SMARCC1	REPIN1
SMARCC1	INSIG1
SMARCC1	MAPRE2
SMARCC1	RAB27B
SMARCC1	SGTA
SMARCC1	PIP5K1C
SMARCC1	SHD
SMARCC1	RAB3D
SMARCC1	TMEM205
SMARCC1	NACC1
SMARCC1	CCDC130
SMARCC1	ZSWIM4
SMARCC1	BRD4
SMARCC1	ABHD8
SMARCC1	MAP1S
SMARCC1	FCHO1
SMARCC1	KCTD15
SMARCC1	GPI
SMARCC1	MED29
SMARCC1	ZFP36
SMARCC1	ITPKC
SMARCC1	DMPK
SMARCC1	PTPRH
SMARCC1	TMSB4X
SMARCC1	SAT1
SMARCC1	BCOR
SMARCC1	TFE3
SMARCC1	CD9
SMARCC1	TNFRSF1A
SMARCC1	LTBR
SMARCC1	GAPDH
SMARCC1	ATN1
SMARCC1	PEX5
SMARCC1	ITPR2
SMARCC1	TMTC1
SMARCC1	HDAC7
SMARCC1	LIMA1
SMARCC1	KRT8
SMARCC1	ERBB3
SMARCC1	DCTN2
SMARCC1	NT5DC3
SMARCC1	SLC41A2
SMARCC1	BCL7A
SMARCC1	CLIP1
SMARCC1	HIP1R
SMARCC1	ABCB9
SMARCC1	BACH1
SMARCC1	RCAN1
SMARCC1	PDXK
SMARCC1	KIAA0319
SMARCC1	TUBB
SMARCC1	DDR1
SMARCC1	PRRT1
SMARCC1	BYSL
SMARCC1	CCND3
SMARCC1	GCLC
SMARCC1	LMBRD1
SMARCC1	CD109
SMARCC1	AKIRIN2
SMARCC1	BACH2
SMARCC1	MAD2L2
SMARCC1	DRAXIN
SMARCC1	DHRS3
SMARCC1	NBL1
SMARCC1	RPS6KA1
SMARCC1	SFN
SMARCC1	PTP4A2
SMARCC1	MAP7D1
SMARCC1	STK40
SMARCC1	MAST2
SMARCC1	DHCR24
SMARCC1	FMO5
SMARCC1	PSMB4
SMARCC1	S100A10
SMARCC1	S100A11
SMARCC1	IL6R
SMARCC1	EFNA3
SMARCC1	CRABP2
SMARCC1	DEDD
SMARCC1	MPZL1
SMARCC1	CDC73
SMARCC1	DSTYK
SMARCC1	TMCC2
SMARCC1	SRGAP2
SMARCC1	TALDO1
SMARCC1	SBF2
SMARCC1	LDHA
SMARCC1	UBE2L6
SMARCC1	VEGFB
SMARCC1	PACS1
SMARCC1	RBM4B
SMARCC1	STARD10
SMARCC1	RELT
SMARCC1	FBXO7
SMARCC1	POLDIP3
SMARCC1	PIM3
SMARCC1	OSMR
SMARCC1	ENC1
SMARCC1	REEP5
SMARCC1	DIAPH1
SMARCC1	PANK3
SMARCC1	MGAT4B
SMARCC1	FLYWCH2
SMARCC1	GDE1
SMARCC1	CCP110
SMARCC1	XPO6
SMARCC1	SETD1A
SMARCC1	STX1B
SMARCC1	TDP2
SMARCC1	PRR3
SMARCC1	HMGA1
SMARCC1	CDKN1A
SMARCC1	CNPY3
SMARCC1	EIF2AK4
SMARCC1	SRP14
SMARCC1	BAHD1
SMARCC1	GATM
SMARCC1	FAM214A
SMARCC1	ANXA2
SMARCC1	USP3
SMARCC1	PARP6
SMARCC1	COX5A
SMARCC1	SCAMP5
SMARCC1	NGRN
SMARCC1	SIRT6
SMARCC1	DPP9
SMARCC1	AP1M1
SMARCC1	ANO8
SMARCC1	GTPBP3
SMARCC1	HNRNPL
SMARCC1	FOSB
SMARCC1	DMWD
SMARCC1	BCAT2
SMARCC1	MYADM
SMARCC1	SYT5
SMARCC1	FOXK1
SMARCC1	BRI3
SMARCC1	RINT1
SMARCC1	SYPL1
SMARCC1	MIEF2
SMARCC1	NKIRAS2
SMARCC1	NME1
SMARCC1	VMP1
SMARCC1	GPRC5C
SMARCC1	KLF6
SMARCC1	AKR1C3
SMARCC1	ANK3
SMARCC1	VCL
SMARCC1	LIPA
SMARCC1	PSD
SMARCC1	ELF1
SMARCC1	DDX3X
SMARCC1	CDK16
SMARCC1	CCDC120
SMARCC1	PRAF2
SMARCC1	PLP2
SMARCC1	SYP
SMARCC1	SEC23A
SMARCC1	MRPS6
SMARCC1	SPATC1L
SMARCC1	LSS
SMARCC1	ATAD3A
SMARCC1	RERE
SMARCC1	TMEM201
SMARCC1	NR0B2
SMARCC1	KIAA1522
SMARCC1	LSM10
SMARCC1	ELOVL1
SMARCC1	LRP8
SMARCC1	SSBP3
SMARCC1	BCL9
SMARCC1	SLC50A1
SMARCC1	NES
SMARCC1	TAGLN2
SMARCC1	LAMC2
SMARCC1	CAMSAP2
SMARCC1	IRF6
SMARCC1	DEGS1
SMARCC1	WDR26
SMARCC1	IRF2BP2
SMARCC1	MRFAP1
SMARCC1	G3BP2
SMARCC1	USO1
SMARCC1	AFF1
SMARCC1	ANXA5
SMARCC1	ENO2
SMARCC1	KRT18
SMARCC1	MYL6B
SMARCC1	FGD6
SMARCC1	RPLP0
SMARCC1	SCARB1
SMARCC1	ANKLE2
SMARCC1	ZNF512
SMARCC1	ABCB6
SMARCC1	TUBA4A
SMARCC1	XYLB
SMARCC1	ACVR2B
SMARCC1	IP6K1
SMARCC1	ARHGEF3
SMARCC1	PODXL2
SMARCC1	RAB7A
SMARCC1	AMOTL2
SMARCC1	PLOD2
SMARCC1	TM4SF1
SMARCC1	KLHL24
SMARCC1	CCDC50
SMARCC1	RNF24
SMARCC1	HM13
SMARCC1	ID1
SMARCC1	KIF3B
SMARCC1	ACSS2
SMARCC1	CTSA
SMARCC1	UCKL1
SMARCC1	TJP2
SMARCC1	SHC3
SMARCC1	MAPKAP1
SMARCC1	PBX3
SMARCC1	DNM1
SMARCC1	DOLK
SMARCC1	ABL1
SMARCC1	NSMF
SMARCC1	STX16
SOX4	NAV1
SOX4	CDIPT
SOX4	LIMA1
SREBF1	MRPS15
SREBF1	FDPS
SREBF1	ADIPOR2
SREBF1	CNIH2
SREBF1	SCD
SREBF1	PNPLA3
SREBF1	HNRNPL
SREBF1	RPS9
SREBF1	DLG4
SREBF1	SREBF1
SREBF1	TOM1L2
SREBF1	ACLY
SREBF1	HMGCS1
SREBF1	PANK3
SREBF1	TSPAN3
SREBF1	C20orf27
SREBF1	NCOA5
SREBF1	TCEA2
SREBF1	GDE1
SREBF1	CCP110
SREBF1	QPRT
SREBF1	SETD1A
SREBF1	CHMP1A
SREBF1	SPATA2L
SREBF1	ID2
SREBF1	YWHAQ
SREBF1	RAB36
SREBF1	MAPK8IP1
SREBF1	PEX16
SREBF1	TM7SF2
SREBF1	TMEM151A
SREBF1	PC
SREBF1	NUMA1
SREBF1	PTMS
SREBF1	CTDSPL
SREBF1	IFRD2
SREBF1	HYAL1
SREBF1	TKT
SREBF1	IFT122
SREBF1	DDAH2
SREBF1	VEGFA
SREBF1	MPC1
SREBF1	CIC
SREBF1	DMWD
SREBF1	MBOAT7
SREBF1	TSEN34
SREBF1	CCSER2
SREBF1	MRPL10
SREBF1	RHBDD2
SREBF1	TMEM120A
SREBF1	AP1S1
SREBF1	REPIN1
SREBF1	CDC25A
SREBF1	TUSC2
SREBF1	TMEM115
SREBF1	CACNA2D2
SREBF1	AP2M1
SREBF1	PTP4A2
SREBF1	HDAC1
SREBF1	ERI3
SREBF1	RALGAPA2
SREBF1	USP5
SREBF1	HDAC7
SREBF1	PIPOX
SREBF1	UBA1
SREBF1	CDK16
SREBF1	GPR108
SREBF1	GSK3A
SREBF1	BCAT2
SREBF1	RAB1B
SREBF1	VTI1B
SREBF1	UBALD1
SREBF1	MGRN1
SREBF1	NTAN1
SREBF1	FBXL19
SREBF1	CNOT1
SREBF1	CENPT
SREBF1	THAP11
SREBF1	NUTF2
SREBF2	PER1
SREBF2	SREBF1
SREBF2	ALDOC
SREBF2	POLR3E
SREBF2	MAP1LC3B
SREBF2	FBXO31
SREBF2	HMGCS1
SREBF2	HNRNPL
SREBF2	ALOXE3
SREBF2	KCTD2
SREBF2	UBC
SRF	OST4
SRF	ARPC2
SRF	PTMS
SRF	MLF2
SRF	C12orf57
SRF	LIMA1
SRF	NR4A1
SRF	ATG101
SRF	KRT8
SRF	MYL6B
SRF	MYL6
SRF	CORO1C
SRF	USP30
SRF	CCAR2
SRF	RAB11FIP1
SRF	DECR1
SRF	PLEC
SRF	LRRC14
SRF	LRRC24
SRF	POLRMT
SRF	NFIX
SRF	TPM4
SRF	FAM32A
SRF	AP1M1
SRF	NR2F6
SRF	TMEM147
SRF	ACTN4
SRF	ZFP36
SRF	MEGF8
SRF	MARK4
SRF	PPP1R37
SRF	FOSB
SRF	DMPK
SRF	MYADM
SRF	LENG8
SRF	EPN1
SRF	ZBTB45
SRF	ACTB
SRF	DAGLB
SRF	AGRN
SRF	CCNL2
SRF	MIB2
SRF	MTHFR
SRF	CLCN6
SRF	PLOD1
SRF	CAPZB
SRF	MUL1
SRF	DDOST
SRF	PTP4A2
SRF	MAST2
SRF	TTC39A
SRF	CPT2
SRF	UBAP2L
SRF	PBXIP1
SRF	TRIM46
SRF	RGS5
SRF	ELK4
SRF	SMYD2
SRF	DEGS1
SRF	ACIN1
SRF	PABPN1
SRF	FOS
SRF	HSP90AA1
SRF	MORC3
SRF	CSTB
SRF	FLNA
SRF	EMD
SRF	RPL10
SRF	MAPKBP1
SRF	RAB11A
SRF	C15orf39
SRF	TALDO1
SRF	PIDD1
SRF	CD81
SRF	EIF4G2
SRF	SLC35C1
SRF	SLC43A1
SRF	OTUB1
SRF	GPR137
SRF	CFL1
SRF	BANF1
SRF	CD248
SRF	GSTP1
SRF	TCIRG1
SRF	MCAM
SRF	DNAJA1
SRF	SEMA4D
SRF	SLC44A1
SRF	FBXW2
SRF	DENND1A
SRF	FBXW5
SRF	C8G
SRF	NELFB
SRF	YDJC
SRF	SYN3
SRF	EIF3D
SRF	ATF4
SRF	RPS19BP1
SRF	SLC22A23
SRF	MTCH1
SRF	SRF
SRF	CUL9
SRF	ABR
SRF	SMG6
SRF	RPL26
SRF	KRBA2
SRF	POLDIP2
SRF	RPL38
SRF	BAHCC1
SRF	ACTG1
SRF	SLC7A1
SRF	RSU1
SRF	WAC
SRF	ITGB1
SRF	HK1
SRF	VCL
SRF	DUSP5
SRF	RAB40C
SRF	WDR24
SRF	FBXL16
SRF	UBALD1
SRF	MGRN1
SRF	C16orf72
SRF	STX1B
SRF	HERPUD1
SRF	PLA2G15
SRF	GABARAPL2
SRF	VPS9D1
SRF	ZNF276
SRF	WDR1
SRF	CLOCK
SRF	ELL2
SRF	EGR1
SRF	HDAC3
SRF	RELL2
SRF	CCDC69
SRF	PDLIM7
SRF	NRSN2
SRF	HM13
SRF	RALY
SRF	DNTTIP1
SRF	TPT1
SRF	ARHGEF7
SRF	LAMP1
SRF	RNF4
SRF	TBC1D14
SRF	VPS18
SRF	TLN2
SRF	TPM1
SRF	PPIB
SRF	COX5A
SRF	ADAMTS7
SRF	PDE8A
SRF	IGF1R
SRF	RRP1B
SRF	GORASP1
SRF	SCAP
SRF	IFRD2
SRF	RAD54L2
SRF	BAP1
SRF	ERC2
SRF	FLNB
SRF	EOGT
SRF	ZBTB20
SRF	DNAJB11
SRF	LPP
SRF	BDH1
SRF	PDCD6
SRF	PJA2
SRF	SAR1B
SRF	REEP2
SRF	DIAPH1
SRF	DBN1
SRF	B4GALT7
SRF	SOX12
SRF	CHMP4B
SRF	BCAS4
SRF	ADNP
SRF	TPD52L2
SRF	UCKL1
SRF	SAMD10
SRF	PRPF6
SRF	ZNF219
SRF	FERMT2
SRF	DCAF5
SRF	LTBP2
SRF	DLST
SRF	CALM1
SRF	CYP46A1
SRF	KLC1
SRF	INTS1
SRF	FBXL18
SRF	SRRM3
SRF	PEG10
SRF	NYAP1
SRF	ACTL6B
SRF	ZMIZ1
SRF	PPIF
SRF	ACTA2
SRF	MARVELD1
SRF	WDR11
SRF	RUSC2
SRF	BICD2
SRF	DAB2IP
SRF	C9orf16
SRF	IER5L
SRF	RAPGEF1
SRF	GTF3C5
SRF	SNAPC4
SRF	SEC16A
SRF	EDF1
SRF	ANAPC2
SRF	TPRN
SRF	TMEM203
SRF	BAG6
SRF	MAPK14
SRF	NFKBIE
SRF	TMEM151B
SRF	MAPK8IP1
SRF	DGKZ
SRF	CTNND1
SRF	GANAB
SRF	NAA40
SRF	NRXN2
SRF	ZFPL1
SRF	TM7SF2
SRF	FAU
SRF	FAM89B
SRF	FIBP
SRF	C11orf68
SRF	CNIH2
SRF	ZDHHC24
SRF	CCS
SRF	CORO1B
SRF	CDK2AP2
SRF	ALG9
SRF	TAGLN
SRF	BCL9L
SRF	ARHGEF12
SRF	NTM
SRF	ATN1
SRF	SLC4A8
SRF	SPRYD4
SRF	FGD6
SRF	SART3
SRF	ISCU
SRF	SVOP
SRF	DYNLL1
SRF	CCDC92
SRF	UBC
SRF	DDX51
SRF	FBRSL1
SRF	AURKAIP1
SRF	ATAD3A
SRF	SSU72
SRF	NOL9
SRF	VAMP3
SRF	CTNNBIP1
SRF	PGD
SRF	MAD2L2
SRF	SRRM1
