Row Names	20180205_04_S171849_1186	20180205_23_S171850_1187	20180205_25_S171851_1188	20180205_07_S171854_1191	20180205_08_S171853_1190	20180205_32_S171852_1189	20180205_03_S171856_1193	20180205_39_S171857_1194	20180205_49_S171855_1192	20180205_43_S171859_1196	20180205_45_S171858_1195	20180205_53_S171860_1197	20180205_28_S171862_1199	20180205_29_S171861_1198	20180205_37_S171863_1200	20180205_09_S171864_1201	20180205_13_S171865_1202	20180205_15_S171866_1203	20180205_16_S171868_1205	20180205_55_S171869_1206	20180205_57_S171867_1204	20180205_41_S171872_1209	20180205_48_S171870_1207	20180205_56_S171871_1208	20180205_12_S171875_1212	20180205_20_S171873_1210	20180205_35_S171874_1211	20180205_05_S171878_1215	20180205_27_S171876_1213	20180205_47_S171877_1214	20180205_17_S171881_1218	20180205_24_S171880_1217	20180205_36_S171879_1216	20180205_11_S171884_1221	20180205_21_S171883_1220	20180205_52_S171882_1219	20180205_19_S171885_1222	20180205_40_S171887_1224	20180205_44_S171886_1223	20180205_31_S171889_1226	20180205_33_S171888_1225	20180205_51_S171890_1227
sp|Q96AE4|FUBP1_HUMAN	13.369876	11.83673	11.165103	12.504467	12.906988	12.057671	13.777441	13.1168375	13.244527	12.959026	12.338648	12.616115	11.4379425	11.478539	11.470757	12.927316	12.992918	12.011731	11.367938	11.295317	10.95133	10.664887	11.332239	10.659505	11.616894	13.028315	13.198691	12.324121	13.122916	13.380159	12.25391	12.297436	12.255475	11.588766	12.666161	12.706988	10.142179	12.0746	10.822123	12.022411	11.834921	11.597654
sp|Q96AG4|LRC59_HUMAN	14.336171	13.487555	12.831906	13.16229	13.220921	13.634863	12.941432	13.067208	13.62239	13.755423	13.37222	13.319786	NaN	NaN	NaN	12.521225	12.454692	12.310405	12.490577	12.494538	11.862279	12.24093	12.310446	12.116343	13.198891	13.272388	13.505052	12.668022	12.518792	12.486687	11.641073	10.417085	12.682214	12.784386	13.858112	13.801651	12.725568	12.361234	12.7612705	12.963537	12.783956	12.379031
sp|Q96BI1|S22AI_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	1.3776832	10.242849	10.381862	NaN	NaN	NaN	11.166723	10.394043	11.035216	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|Q96BW5|PTER_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.32465	11.177026	11.543354	NaN	NaN	NaN	11.706927	11.720976	11.071147	12.454506	12.624931	12.240456	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.7638035	11.37449	11.204378
sp|Q96C19|EFHD2_HUMAN	6.393511	9.832322	10.476655	NaN	NaN	NaN	8.679964	10.196958	10.173499	12.35373	11.940847	12.097804	11.915537	11.83009	11.939988	10.770876	10.490021	10.586809	10.262262	12.426663	11.937326	NaN	NaN	NaN	4.912824	8.945883	9.149204	5.332026	12.162177	12.196513	NaN	NaN	NaN	11.092104	11.945806	12.09455	10.545361	11.180437	11.971723	12.288783	11.694223	11.959947
sp|Q96C19|EFHD2_HUMAN : sp|Q9BUP0|EFHD1_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.174084	9.391364	9.510616	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|Q96C23|GALM_HUMAN	12.622559	11.586899	11.666847	13.309032	13.3702965	6.693795	4.4937134	13.896904	13.65121	13.923313	12.995195	13.595531	14.24602	14.045615	14.315459	14.255258	14.551973	13.940073	14.128838	14.915796	14.460851	14.693089	14.6765995	14.568766	12.191243	12.910855	12.937013	10.77683	12.55985	12.903993	12.369922	12.1321745	12.48803	13.050079	14.317455	13.863537	14.255261	14.325494	13.709631	14.868388	14.355074	14.027559
sp|Q96CN7|ISOC1_HUMAN	13.015302	13.309361	13.085473	12.982145	13.077087	12.711065	12.33638	8.109698	8.391932	13.785706	13.476238	13.947032	13.454321	13.868094	14.114681	13.278806	13.681487	12.911197	13.300443	14.0360565	13.288481	12.818115	12.547831	12.602269	12.3283	13.282745	13.233479	12.41667	12.550339	12.851233	12.781512	12.866285	13.34379	13.278689	13.439882	13.415935	13.406193	13.350371	13.855858	13.700929	13.647903	13.4481735
sp|Q96CT7|CC124_HUMAN	7.5383263	10.565381	10.785162	NaN	NaN	NaN	8.174567	15.594251	15.483811	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|Q96CV9|OPTN_HUMAN	11.30363	10.232235	9.075446	7.7620053	8.161528	11.564283	11.004263	9.900892	10.361034	8.989546	9.959728	9.735987	9.95462	9.606977	10.181496	11.448901	11.530208	11.022329	9.864947	8.555071	5.6643753	11.713456	11.507338	11.467397	10.094555	10.615049	10.563868	11.29637	9.604735	9.545059	9.176869	6.8524604	3.232312	10.635139	11.359193	10.829537	NaN	NaN	NaN	9.68449	9.567817	9.021168
sp|Q96CW1|AP2M1_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.91146	8.357581	8.872737	-0.29614097	9.57533	9.64187	7.720809	9.266593	10.472535	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|Q96DC8|ECHD3_HUMAN	10.994272	13.394378	13.485205	13.263925	12.957982	12.805651	12.170638	13.822656	13.934187	13.602505	12.850225	13.276724	13.23142	13.126329	13.395465	13.032501	13.133195	12.632553	13.245346	14.359505	14.069136	12.276735	12.135429	11.9144125	11.853395	11.192842	11.279649	12.776602	13.458698	13.889523	12.697081	13.248158	13.818427	12.618799	13.784917	13.330381	13.0344515	12.713192	12.940475	14.742694	13.998283	14.346978
sp|Q96DG6|CMBL_HUMAN	12.824521	12.5021515	12.399659	13.0680065	12.811087	13.175846	12.032723	12.794621	12.885647	13.786422	12.285567	13.056224	13.960112	12.869538	12.963814	12.363444	12.672484	12.3141365	12.441487	13.7235775	13.458241	13.674117	12.77801	13.54684	8.982189	12.248869	11.958419	11.5371065	12.794439	13.107768	11.924946	11.547503	12.66683	12.500424	14.098005	13.916362	13.517434	13.327312	13.999108	14.100757	14.053262	13.753457
sp|Q96EP5|DAZP1_HUMAN	11.492316	12.803433	12.946489	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.907404	12.384613	11.5090475	NaN	NaN	NaN	NaN	NaN	NaN	11.796816	12.712073	12.614592	10.887536	10.499549	10.9724865	NaN	NaN	NaN	NaN	NaN	NaN	12.228656	11.784256	11.812264	NaN	NaN	NaN
sp|Q96EY8|MMAB_HUMAN	10.747312	10.817156	9.2881775	11.051577	10.63561	10.456747	9.536518	11.133645	11.551639	NaN	NaN	NaN	10.246029	10.308232	10.74413	10.301273	10.370243	9.739207	NaN	NaN	NaN	11.26938	10.556106	11.143763	10.268411	11.087938	10.7504225	NaN	NaN	NaN	10.462497	10.581065	11.241857	11.201953	13.003651	13.056098	10.087109	9.984507	11.112672	10.3304	10.766894	10.733399
sp|Q96FJ2|DYL2_HUMAN	9.340583	9.121293	8.797715	NaN	NaN	NaN	8.901506	9.430768	10.064172	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.969163	10.975673	9.54438	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.654637	10.826562	10.861385
sp|Q96FQ6|S10AG_HUMAN	NaN	NaN	NaN	11.149729	10.907329	11.732407	6.8793197	11.626973	12.2951565	11.69037	11.162478	11.245897	11.484387	11.185603	11.08799	10.211736	10.825796	10.842237	10.382441	11.408233	10.515897	11.398127	11.186393	11.109986	10.369378	11.693919	11.2147045	9.170717	11.452887	12.03501	11.14417	10.904152	11.408337	11.256421	11.402319	12.798699	10.396865	9.5835285	11.362598	10.7971325	10.112692	10.523351
sp|Q96FV2|SCRN2_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.017151	9.624128	9.681384	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|Q96FW1|OTUB1_HUMAN	11.5376	9.291934	9.372142	11.690255	11.693006	3.764718	10.721175	11.890721	12.026203	11.864049	11.244802	11.7054615	13.1097765	13.346373	13.052956	12.854032	12.974396	11.96203	NaN	NaN	NaN	13.246919	13.134757	13.12078	11.408432	13.003575	12.868711	12.49855	11.480393	11.0758095	12.62194	12.616364	12.803082	10.611586	11.803944	12.180226	9.416996	7.2527347	8.686074	12.334446	11.866249	11.720697
sp|Q96G03|PGM2_HUMAN	NaN	NaN	NaN	10.012691	10.118925	10.4141035	11.13811	9.436531	9.790448	NaN	NaN	NaN	NaN	NaN	NaN	10.763777	10.87775	10.262916	9.882072	11.2406435	10.255692	NaN	NaN	NaN	9.940956	9.697452	10.2566	10.419907	8.324559	10.345817	NaN	NaN	NaN	9.210045	11.456392	12.918063	NaN	NaN	NaN	NaN	NaN	NaN
sp|Q96G23|CERS2_HUMAN	8.096878	10.736214	10.364589	9.2627	10.283195	6.4427648	4.41293	10.553754	10.178644	10.295085	10.365751	9.387024	11.501002	11.111047	11.211785	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|Q96GA7|SDSL_HUMAN	11.851092	10.811708	10.598517	11.453871	11.63563	7.9544573	12.143141	11.569455	12.645441	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.877257	12.76518	12.787486	NaN	NaN	NaN	NaN	NaN	NaN	11.347972	10.469328	10.342732	NaN	NaN	NaN	NaN	NaN	NaN
sp|Q96GG9|DCNL1_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.296828	10.936254	10.790891	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|Q96GK7|FAH2A_HUMAN	11.374894	11.394117	11.289128	12.608247	12.321383	11.94789	10.406325	12.389663	12.682586	12.133816	12.037299	12.160333	NaN	NaN	NaN	NaN	NaN	NaN	11.8746395	12.35413	11.705978	13.358371	12.975502	13.119959	10.859086	11.734087	11.746723	8.103814	12.443324	12.729176	11.655732	11.529139	12.135909	10.711674	11.49564	11.239357	11.910733	10.33025	11.721478	12.177038	12.063206	11.879075
sp|Q96HC4|PDLI5_HUMAN	10.5045185	11.45158	11.68239	11.357328	11.398785	11.781232	11.4914465	12.942925	12.720331	12.575297	10.511155	12.114377	12.696962	12.499097	12.67326	12.284167	12.418331	11.976882	11.539035	13.008261	12.285542	12.128715	12.248984	11.865406	11.434433	11.1934	8.810613	11.667545	11.533942	11.731943	11.313649	11.472072	11.601808	11.200223	10.149972	10.614762	11.414821	11.548748	11.706342	12.9379635	12.406353	12.308437
sp|Q96HE7|ERO1A_HUMAN	10.945738	12.428084	12.231664	12.197154	12.216538	11.056383	9.828384	10.339696	11.221638	13.508987	13.315043	13.695681	13.047848	12.799479	13.130038	11.91821	12.281356	11.485258	NaN	NaN	NaN	10.348431	10.351504	10.316547	9.638317	11.7852745	11.839417	NaN	12.424448	12.973436	11.171053	11.729027	12.051228	11.871353	9.3342085	9.229143	15.949955	16.008993	15.820742	10.580435	10.604094	10.048526
sp|Q96HR9|REEP6_HUMAN	13.186547	12.709158	12.324971	11.799255	11.856738	10.359421	13.0400505	12.604985	13.572153	13.361448	12.811577	13.246975	13.148883	13.270195	13.767381	12.17351	12.50653	11.703095	11.500713	12.506167	11.964986	12.665101	12.265991	12.384404	11.459117	12.383423	12.373395	11.489056	12.110653	12.512105	11.58243	11.623622	12.921006	11.257358	13.218964	12.759225	12.296843	11.91875	12.512848	13.159054	12.560694	11.886964
sp|Q96HS1|PGAM5_HUMAN	9.023963	11.336877	10.877169	9.543717	9.53871	10.1261015	8.631237	14.038086	13.880444	14.317644	13.973082	14.179172	13.751647	13.788469	13.864406	NaN	NaN	NaN	10.15474	14.325915	14.027525	14.287271	14.306877	14.146232	10.20556	10.964917	10.50177	10.68018	13.73396	14.007821	12.950803	13.61747	14.11331	10.655813	11.563254	11.349221	NaN	NaN	NaN	11.662308	11.571396	11.477761
sp|Q96HY6|DDRGK_HUMAN	7.4859037	11.039718	10.515845	7.3974524	7.2527394	10.720383	NaN	NaN	NaN	11.079125	10.389971	11.1528015	11.240864	10.8975315	11.811727	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.999997	10.3864975	10.907082	10.410004	8.493752	8.126477	NaN	NaN	NaN	10.520512	10.260616	9.478681
sp|Q96HY7|DHTK1_HUMAN	9.548067	7.2692933	6.8401775	9.903558	10.2005005	NaN	NaN	NaN	NaN	10.020396	9.98375	10.114462	NaN	NaN	NaN	NaN	NaN	NaN	10.363183	10.972564	9.454904	NaN	NaN	NaN	NaN	NaN	NaN	8.045909	10.20711	10.575007	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|Q96I15|SCLY_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.373635	9.64374	8.372477	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.091556	9.589045	10.324591	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|Q96I24|FUBP3_HUMAN	9.126997	12.416418	12.209965	NaN	NaN	NaN	10.386585	10.584344	10.438699	10.727449	10.381606	10.663811	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.924359	10.37339	10.0626745	9.507291	3.3106318	6.9069314	10.63151	9.908227	9.874899	9.281011	10.377564	10.290711	NaN	NaN	NaN	10.180264	10.134444	9.385548
sp|Q96I99|SUCB2_HUMAN	11.599975	14.091854	13.959483	13.706344	13.832499	14.348778	13.371553	14.642807	14.226376	14.882028	14.425457	14.632784	14.438245	14.169266	14.61434	14.12212	14.327884	14.1610565	14.349528	14.94144	14.350465	14.936804	14.696776	14.652795	13.515347	13.973015	14.1266	12.944505	14.415137	14.8886385	13.457922	14.04185	14.219724	13.834072	14.254453	14.467649	14.130801	14.0895815	14.5638075	15.205392	14.919658	14.7237835
sp|Q96IJ6|GMPPA_HUMAN	5.3903337	11.914799	11.739335	11.205718	11.082561	10.837917	10.096328	10.9766655	11.182073	12.515708	11.751301	12.136408	12.280431	12.033466	12.12905	11.489523	11.352487	10.636061	11.614976	11.5211315	11.032213	11.872552	11.354915	11.152561	8.212533	11.050582	11.227661	NaN	NaN	NaN	10.552124	10.811818	11.284799	10.372547	10.936106	11.074812	11.089484	11.331479	11.237965	NaN	NaN	NaN
sp|Q96IU4|ABHEB_HUMAN	13.463632	14.578041	14.468039	12.232501	12.3323	12.80814	11.621469	13.791107	13.645564	14.097023	12.993181	13.547149	12.734175	12.376261	12.618599	12.368954	12.666954	11.95323	14.19924	15.1471	14.838799	15.152923	13.421011	14.854842	11.891299	12.428715	12.43096	12.050251	12.862875	13.572306	13.898015	14.257687	14.845862	11.8830805	12.95713	13.187071	12.276427	11.956397	12.640096	14.062192	13.538072	13.55969
sp|Q96IX5|USMG5_HUMAN	NaN	NaN	NaN	9.229771	10.381714	12.711671	10.647909	12.588329	12.726456	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|Q96J88|ESIP1_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.545703	11.437545	11.823872	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|Q96JB5|CK5P3_HUMAN	7.9826174	10.33281	10.74767	10.599529	10.960762	4.370761	9.548329	10.92628	10.82367	9.337052	8.68993	9.429566	11.172965	10.682987	10.843934	10.562386	10.982606	10.451484	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.946124	9.075438	9.342799	NaN	NaN	NaN	8.144838	9.632334	9.263881	9.98758	9.497419	10.029867	10.183003	9.958281	9.589611
sp|Q96JY6|PDLI2_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.001061	8.978972	11.742075	NaN	NaN	NaN	NaN	NaN	NaN
sp|Q96KP4|CNDP2_HUMAN	14.634066	15.058766	14.734449	14.87904	15.025926	13.43053	13.305738	15.035578	15.1684675	15.013016	14.563395	14.832725	15.220624	14.952878	15.08048	14.84069	14.907488	13.979955	14.3238	15.486773	15.105391	15.401965	15.3794775	15.060409	11.451273	13.570894	13.130732	14.502202	14.923436	15.374637	13.971819	13.446269	13.88036	14.472151	14.704409	14.667078	14.523587	14.018507	14.667278	15.141901	15.017051	15.039019
sp|Q96NU7|HUTI_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.125336	3.6971042	6.620647	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|Q96P70|IPO9_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.448691	9.692305	9.761364	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|Q96PU8|QKI_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.731935	10.05406	10.576669	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|Q96Q06|PLIN4_HUMAN	3.6262004	10.048401	10.16577	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.752509	9.588784	9.789196	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|Q96QK1|VPS35_HUMAN	4.797213	11.948634	12.1066265	NaN	NaN	NaN	11.591183	10.0191145	10.715857	9.245335	8.79295	6.30728	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.574142	11.647133	11.545644	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.557738	9.068657	10.384998	NaN	NaN	NaN
sp|Q96QR8|PURB_HUMAN	NaN	NaN	NaN	9.577751	9.904205	NaN	9.107638	9.507134	9.48839	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.004115	3.6379542	9.278955	NaN	NaN	NaN
sp|Q96RP9|EFGM_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	10.117121	8.5238695	8.590861	NaN	NaN	NaN	NaN	NaN	NaN	10.152103	10.166553	9.998541	9.806395	10.125163	9.912625	NaN	NaN	NaN	9.671652	10.599636	10.66301	NaN	NaN	NaN	10.0052	10.041658	10.611212	NaN	NaN	NaN	9.050218	8.539628	8.837352	10.653977	10.59605	10.423706
sp|Q96RQ3|MCCA_HUMAN	11.901505	12.18857	12.055817	12.379955	12.381655	12.527225	10.517198	13.007009	12.771024	12.93412	12.24006	12.81345	12.347518	12.025776	12.202863	12.395353	12.507512	11.864798	11.732152	12.173765	11.573107	11.028878	10.76436	10.991508	11.885127	10.980713	11.440009	11.206347	12.358639	13.259277	11.752871	11.743659	12.321137	11.393652	11.99295	11.926065	12.131233	11.828683	12.758291	13.114257	12.308642	12.228249
sp|Q96T37|RBM15_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	8.140181	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|Q96TC7|RMD3_HUMAN	NaN	10.736927	10.47951	NaN	NaN	NaN	NaN	NaN	NaN	8.564566	8.822711	8.770173	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.307159	10.4688015	9.968888	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|Q00266|METK1_HUMAN	14.178704	15.355546	15.051286	14.857355	14.897215	14.982817	14.814963	15.547081	15.231565	15.814626	15.160081	15.63794	16.003082	15.8428955	15.921314	15.622342	15.787688	14.928776	15.33657	16.157413	15.548733	15.712516	15.8264265	15.80269	12.7747755	15.22491	15.088087	13.896473	15.530796	15.183707	13.364426	13.678357	14.047098	15.406994	16.072208	15.563419	15.712025	15.15277	15.769107	16.660757	16.10107	15.964898
sp|Q00325|MPCP_HUMAN	14.854766	16.101385	15.494303	15.341211	15.472665	12.889863	15.250257	15.861186	15.925599	15.86447	15.815548	15.665054	15.744847	15.685775	15.620686	15.245663	15.217832	14.8359995	12.490855	12.579053	12.041891	15.504343	15.425135	15.039055	15.092018	15.351667	15.492719	14.923417	15.836825	15.329163	11.907511	12.387846	13.438876	15.089869	15.926901	15.716472	14.259243	15.105783	15.26549	15.400692	15.323842	14.846905
sp|Q00341|VIGLN_HUMAN	12.436345	13.490625	13.342852	12.4900875	12.690383	12.733191	11.635235	12.91604	13.500565	14.1272545	13.622811	13.863343	13.391492	13.527099	13.612771	13.027631	13.258205	12.452248	12.672938	13.548869	12.894259	13.068944	12.781788	13.06174	12.20343	12.656723	13.225387	12.737156	13.280173	13.617607	12.635047	13.211055	13.677827	12.408624	12.864904	13.5049715	13.048989	12.811891	13.117272	13.135148	13.09858	13.08418
sp|Q00577|PURA_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.509752	10.7134285	10.880009	10.214532	9.747446	10.03569	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.3366404	9.841544	10.3523655	NaN	NaN	NaN	NaN	NaN	NaN
sp|Q00610|CLH1_HUMAN	13.283524	14.938638	14.5465765	13.644266	13.832205	14.076163	12.972714	14.462214	14.693984	15.07117	14.47554	14.587801	14.683377	13.781198	14.46286	13.373022	13.2474	13.498262	12.846136	13.673749	12.653829	13.510813	13.007427	13.176163	12.42112	14.851642	14.4796095	10.773618	14.45882	14.419847	13.995611	13.8737755	14.993172	13.198411	14.438717	14.570796	13.440328	12.298688	13.445727	13.524134	13.792634	13.274065
sp|Q641Q2|FA21A_HUMAN : sp|Q9Y4E1|FA21C_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.760988	10.221563	9.916935	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|Q00688|FKBP3_HUMAN	12.544994	13.002116	13.020939	12.699809	12.581395	10.98024	12.00546	12.945956	12.803998	12.78736	12.140405	12.86042	12.02333	12.041308	11.972349	12.607275	12.757671	11.515284	11.91799	13.241817	12.885066	11.12454	10.67959	10.830374	10.926758	11.284353	12.337277	8.73606	12.414097	12.597886	12.208911	12.56075	12.966657	12.015097	12.650971	12.114448	11.909851	12.372251	12.662925	12.371643	12.102867	11.878131
sp|Q709F0|ACD11_HUMAN	9.305389	11.146849	10.963805	10.541341	10.769364	11.1632	11.015199	10.724351	10.815782	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.1829495	11.307758	11.322252	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|Q00765|REEP5_HUMAN	10.246584	12.252454	11.736437	11.222229	11.399989	11.99209	6.4846168	11.421342	11.641564	12.055334	11.507261	11.414868	NaN	NaN	NaN	10.92288	10.60548	10.34851	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.53624815	9.90125	12.323419	10.722265	12.180072	11.91281	9.633107	10.752258	10.8855295	NaN	NaN	NaN
sp|Q00796|DHSO_HUMAN	13.550589	14.443198	14.060919	13.810443	13.80106	14.056444	15.130331	15.527798	15.924047	14.7670555	14.2703	14.541395	14.237996	13.88357	14.237507	13.4621	13.56354	13.024676	14.720239	15.26942	14.9278	13.944202	13.337737	13.393762	13.622296	14.039574	14.237941	13.392102	14.043446	14.620977	13.655364	13.857324	14.283502	12.430454	12.957601	12.893081	13.358382	13.485404	13.61893	14.106576	13.710859	13.641042
sp|Q00839|HNRPU_HUMAN	13.058666	13.989316	14.011088	14.303851	14.508083	14.543009	13.940382	14.837794	15.056653	15.21553	14.4042845	14.930556	14.106116	13.813792	14.076617	14.040861	14.556531	13.261088	13.424196	12.8973465	12.099431	14.178886	13.657824	13.8958645	13.443385	14.785937	14.855809	13.169103	14.12743	14.66104	13.354834	13.834359	13.921091	12.91141	14.173164	14.499915	13.850378	13.065959	13.99918	14.486737	13.959483	13.745085
sp|Q969H8|MYDGF_HUMAN	13.080292	13.153968	13.340712	12.114476	11.723611	12.306486	11.185173	12.195228	11.828214	14.7374325	14.088435	14.329156	11.937118	12.194705	12.348096	13.275269	13.467759	13.376582	NaN	NaN	NaN	NaN	NaN	NaN	11.820555	11.9509945	12.148771	11.724582	12.328854	11.566074	11.584551	12.112282	12.357438	13.505001	12.669026	12.724815	12.400706	12.143276	12.661028	NaN	NaN	NaN
